category,product_name,mpn,confidence
GPU,XFX Quicksilver,RX-97TQICKW9,high
GPU,Sapphire PULSE,11265-05,high
GPU,ASRock Steel Legend Dark,RX9070GRE-SLD-12GO,high
GPU,Sparkle GUARDIAN OC,SB570G-10GOC,high
GPU,PowerColor Red Devil E/OC,RX9070XT-16G-EOCWHITE,high
GPU,Yeston Sakura,RX7800XT-16GD6,high
GPU,Gigabyte GAMING OC,GV-N408SGAMING-OC-16GD,high
GPU,ASRock Steel Legend Dark,RX9070XT-SLD-16G,high
GPU,NVIDIA Founders Edition,900-1G160-2540-000,high
GPU,Zotac GAMING SOLID CORE,ZT-B50800D2-10P,high
GPU,Gigabyte AERO OC,GV-N506TAERO-OC-8GD,high
GPU,MSI SUPRIM SOC,GEFORCE-RTX-5080-16G-SUPRIM-SOC,high
GPU,PowerColor Hellhound OC,RX9060XT-16G-LOC,high
GPU,Sapphire NITRO+,11304-02-20G,high
GPU,Gigabyte AI TOP,GV-R9700AI-TOP-32GD,high
GPU,Gigabyte WINDFORCE SFF,GV-N507TWF3-16GD,high
GPU,Zotac Twin Edge,ZT-D40720E-10M,high
GPU,Asus TUF GAMING OC,TUF-RTX4070TIS-O16G-WHITE-GAMING,high
GPU,Inno3D X3,N507T3-16D7-176068N,high
GPU,EVGA SC2,11G-P4-6593-KR,high
GPU,PNY VERTO OC,VCG4070S12DFXPB1-O,high
GPU,Asus LP BRK OC,RTX5060-O8G-LP-BRK,high
GPU,MSI GAMING X TRIO,GEFORCE-RTX-3070-TI-GAMING-X-TRIO-8G,high
GPU,MSI RTX 4090 GAMING SLIM 24G,RTX-4090-GAMING-SLIM-24G,low
GPU,ASRock Challenger SE OC,A750-CL-SE-8GO,high
GPU,Gigabyte OC,GV-N166SOC-6GD,high
GPU,PNY OC,VCG509032TFXPB1-O,high
GPU,Zotac GAMING Twin Fan,ZT-T16620F-10L,high
GPU,XFX Speedster MERC 310,RX-79TMERCU9,high
GPU,XFX Mercury OC,RX-96TMERCB9,high
GPU,ASRock Steel Legend OC,B580-SL-12GO,high
GPU,Gigabyte WINDFORCE SFF,GV-N5080WF3-16GD,high
GPU,Gigabyte GAMING OC,GV-N308TGAMING-OC-12GD,high
GPU,PNY VCG50508SFXPB1,VCG50508SFXPB1,low
GPU,Yeston Sakura Atlantis,RX9070XT-16GD6-OC-YA,high
GPU,MSI VENTUS 3X,RTX-5070-TI-16G-VENTUS-3X,high
GPU,Asus TUF GAMING OC,TUF-RX9060XT-O16G-GAMING,high
GPU,MSI RTX 3070 GAMING X TRIO,RTX3070GAMINGXTRIO,high
GPU,Asus ROG STRIX TOP,ROG-STRIX-RX580-T8G-GAMING,high
GPU,XFX Speedster QICK 319 BLACK,RX-67XTYPBDP,high
GPU,MSI VENTUS 2X OC,RTX-3060-TI-VENTUS-2X-OC,high
GPU,ASRock Challenger OC,RX7800XT-CL-16GO,high
GPU,MSI ARMOR OC,RX-580-ARMOR-8G-OC,high
GPU,Palit Dual,NE65050019P1-GB2070D,high
GPU,MSI GAMING X TRIO,RTX-4070-TI-GAMING-X-TRIO-12G,high
GPU,MSI VENTUS 3X OC,RTX-4080-SUPER-16G-VENTUS-3X-OC,high
GPU,PowerColor Red Devil,AXRX-6700XT-12GBD6-3DHEOC,high
GPU,Zotac Twin Edge OC,ZT-D40600H-10M,high
GPU,Gigabyte GAMING OC,GV-N206SGAMING-OC-8GC,high
GPU,Asus STRIX GAMING OC,ROG-STRIX-RTX3090-O24G-GAMING,high
GPU,Sapphire NITRO+,11293-03-40G,high
GPU,Gigabyte GAMING OC,GV-N5050GAMING-OC-8GD,high
GPU,NVIDIA Founders Edition,GEFORCE-GTX-1060-6GB-FOUNDERS-EDITION,high
GPU,Asus ROG Astral OC HATSUNE MIKU EDITION,ROG-ASTRAL-RTX5080-O16G-HATSUNE-MIKU-EDITION,high
GPU,Zotac GAMING SOLID,ZT-B50700D-10P,high
GPU,MSI GAMING OC,RTX-5060-TI-8G-GAMING-OC,high
GPU,Zotac GAMING APOCALYPSE OC,ZT-B50800C-10P,high
GPU,EVGA Founders Edition,11G-P4-6390-KR,high
GPU,EVGA BLACK GAMING,08G-P4-3071-KR,high
GPU,MSI GeForce RTX 3060 Gaming X12G,RTX-3060-GAMING-X12G,low
GPU,Gigabyte AORUS MASTER,GV-N5070AORUS-M-12GD,high
GPU,MSI VENTUS XS OC,GEFORCE-RTX-2060-VENTUS-XS-6G-OC,high
GPU,Gigabyte GAMING OC,GV-N407TSGAMING-OC-16GD,high
GPU,Palit OC,NE75070U19K9-GB2050W,high
GPU,Zotac GAMING Low Profile,ZT-B50600L-10L,high
GPU,ASRock Challenger D OC,RX6600XT-CLD-8GO,high
GPU,Sapphire PURE,11349-02-20G,high
GPU,Asus TUF GAMING OC,TUF-RTX5060-O8G-GAMING,high
GPU,Gigabyte GAMING,GV-R9060XTGAMING-8GD,high
GPU,NVIDIA Founders Edition,900-1G180-2500-000,high
GPU,PowerColor ITX,AXRX-6500XT-4GBD6-DH,high
GPU,Gigabyte EAGLE OC,GV-N5060EAGLE-OC-8GD,high
GPU,PNY EPIC-X RGB OC,VCG5060T8TFXXPB1-O,high
GPU,Asus ROG STRIX GAMING OC,ROG-STRIX-RTX4080S-O16G-WHITE,high
GPU,EVGA XC GAMING,08G-P5-3663-KR,high
GPU,MSI VENTUS 2X PLUS,RTX-5060-TI-16G-VENTUS-2X-PLUS,high
GPU,PNY RTX A-Series,VCNRTXA6000-PB,high
GPU,Asus STRIX GAMING OC,ROG-STRIX-RTX2080TI-O11G-GAMING,high
GPU,XFX RX-79GMERCB9,RX-79GMERCB9,low
GPU,MSI GAMING TRIO OC,G506T-16GTCW,high
GPU,MSI VENTUS 2X OC,RTX-4060-VENTUS-2X-WHITE-8G-OC,high
GPU,EVGA XC3 ULTRA GAMING,08G-P5-3785-KL,high
GPU,MSI VENTUS 2X E OC,RTX-3050-VENTUS-2X-E-6G-OC,high
GPU,Zotac GAMING AMP Extreme INFINITY,ZT-B50800B-10P,high
GPU,Asus Turbo,TURBO-AI-PRO-R9700-32G,high
GPU,Zotac GAMING AMP Extreme INFINITY,ZT-B50900B-10P,high
GPU,AMD 100-505999,100-505999,low
GPU,XFX Speedster MERC 319,RX-695XATBD9,high
GPU,MSI GeForce RTX 2070 GAMING 8G,RTX-2070-GAMING-8G,low
GPU,PowerColor Red Devil,AXRX-5700XT-8GBD6-3DHEOC,high
GPU,MSI GAMING X,GEFORCE-GTX-1080-TI-GAMING-X-11G,high
GPU,EVGA SC GAMING,06G-P4-6163-KR,high
GPU,Asus PRIME OC,PRIME-RTX5050-O8G,high
GPU,Zotac GAMING,ZT-T16610F-10L,high
GPU,ASRock Taichi OC,RX9070XT-TCW-16GO,high
GPU,Palit Dual,NE75060019P1-GB2063D,high
GPU,Gigabyte OC,GV-N166TOC-6GD,high
GPU,Asus TUF GAMING OC,TUF-RTX5060TI-O16G-GAMING,high
GPU,ASRock Challenger OC,RX9060XT-CL-8GO,high
GPU,Gigabyte AORUS XTREME WATERFORCE,GV-N5080AORUSX-W-16GD,high
GPU,MSI GAMING X TRIO,RTX-4080-16GB-GAMING-X-TRIO,high
GPU,Sapphire PULSE,11335-04-20G,high
GPU,MSI GAMING,GTX970GAMING4G,high
GPU,Gigabyte WINDFORCE MAX OC,GV-N506TWF2MAX-OC-16GD,high
GPU,Sparkle ROC Luna OC,SA750RW-8GOC,high
GPU,PNY Founders Edition,VCGGTX1080T11PB-FE,high
GPU,XFX Speedster QICK 308 Black,RX-66XT8LBDQ,high
GPU,Gigabyte GAMING OC,GV-N3050GAMING-OC-8GD,high
GPU,Sparkle ELF,SA380E-6G,high
GPU,XFX Speedster SWFT 210,RX-76TSWFTFP,high
GPU,Zotac GAMING Twin Edge OC,ZT-B50500H-10M,high
GPU,MSI Radeon RX 5600 XT GAMING MX,RX-5600-XT-GAMING-MX,low
GPU,PNY VERTO,VCG409024TFXPB1,high
GPU,EVGA SC GAMING ACX 3.0 Black Edition,08G-P4-5671-KR,high
GPU,MSI VENTUS 2X BLACK OC,RTX-4060-TI-VENTUS-2X-BLACK-8G-OC,high
GPU,Gigabyte WINDFORCE OC,GV-N407TSWF3OC-16GD,high
GPU,Asus DUAL,DUAL-GTX1060-O6G,high
GPU,Inno3D X3 OC,N50803-16D7X-17603930,high
GPU,PowerColor Hellhound,RX7900XTX-24G-LOC,high
GPU,Palit Dual OC,NE65050S19P1-GB2070D,high
GPU,Zotac GAMING Twin Edge OC,ZT-D40610Q-10M,high
GPU,Asus Phoenix OC,PH-GTX1660S-O6G,high
GPU,Asus DUAL OC,DUAL-RTX4070-O12G-WHITE,high
GPU,AMD 50th Anniversary,102-D18206,high
GPU,MSI INSPIRE 3X OC,GEFORCE-RTX-5070-TI-16G-INSPIRE-3X-OC,high
GPU,PNY VCG50508DFXPB1,VCG50508DFXPB1,low
GPU,MSI GAMING X TRIO,GEFORCE-RTX-3080-TI-GAMING-X-TRIO-12G,high
GPU,Gigabyte GAMING,GV-N1070G1-GAMING-8GD,high
GPU,Asus DUAL,DUAL-RX6600-8G,high
GPU,Asus TUF Gaming BTF OC,TUF-RTX5070TI-O16G-BTF-WHITE,high
GPU,Asus DUAL EVO OC,DUAL-RTX4060-O8G-EVO,high
GPU,PowerColor Red Dragon OC,AXRX-6800XT-16GBD6-3DHROC,high
GPU,Gigabyte WINDFORCE OC,GV-N506TWF2OC-16GD,high
GPU,PNY VERTO,VCG40608DFXPB1,high
GPU,XFX Swift,RX-97GRE29BA,high
GPU,Asus DUAL EVO OC,DUAL-RTX4070S-O12G-EVO-WHITE,high
GPU,ASRock Radeon RX6700XT CLD 12G,RX6700XT-CLD-12G,low
GPU,Sapphire PURE,11330-03-20G,high
GPU,Asus TUF GAMING OC,TUF-RX7900XTX-O24G-GAMING,high
GPU,Asus DUAL OC V2,90YV0J47-M0NB00,high
GPU,Asus DUAL OC,DUAL-RTX4060TI-O8G-WHITE,high
GPU,XFX Speedster SWFT 105,RX-64XL4SFG2,high
GPU,Asus DUAL OC,90YV0JJ1-M0AA00,high
GPU,Gigabyte GAMING OC,GV-N506TGAMING-OC-8GD,high
GPU,Asus TUF GAMING OC V2,TUF-RTX3080-O10G-V2-GAMING,high
GPU,EVGA FTW3 ULTRA GAMING,24G-P5-4985-KR,high
GPU,Asus TUF GAMING OC,TUF-RTX3080TI-O12G-GAMING,high
GPU,Gigabyte GAMING,GV-R9060XTGAMING-16GD,high
GPU,PowerColor Red Devil OC,AXRX-6900XT-16GBD6-3DHEOC,high
GPU,PowerColor Hellhound OC,RX-7800-XT-16G-LOC,high
GPU,XFX Speedster SWFT 309,RX-67XLKWFDV,high
GPU,Sparkle GUARDIAN,SB580G-12G,high
GPU,MSI GAMING TRIO OC PLUS,GEFORCE-RTX-5070-TI-16G-GAMING-TRIO-OC-PLUS,high
GPU,Sparkle ROC OC,SA770R-16GOC,high
GPU,MSI Radeon RX 5500 XT MECH 8G OC,RX-5500-XT-MECH-8G-OC,low
GPU,Gigabyte AORUS MASTER,GV-N3070AORUS-M-8GD,high
GPU,Zotac GAMING Trinity OC,ZT-D40710J-10P,high
GPU,Gigabyte WINDFORCE OC,GV-N2060WF2OC-6GD-R2,high
GPU,MSI GAMING X,GTX-1660-TI-GAMING-X-6G,high
GPU,Asus DUAL OC,DUAL-RTX3070-O8G,high
GPU,Zotac GAMING Trinity OC,ZT-A30800J-10P,high
GPU,AMD 100-300000053,100-300000053,low
GPU,MSI DUKE OC,GTX-1080-TI-DUKE-11G-OC,high
GPU,MSI GeForce RTX 3060 Ventus 2X 12G,RTX-3060-VENTUS-2X-12G,low
GPU,ASRock Phantom Gaming D OC,RX6500XT-PGD-4GO,high
GPU,Gigabyte WINDFORCE OC 3X,GV-N207SWF3OC-8GD,high
GPU,Zotac Twin Edge OC,ZT-A30610H-10M,high
GPU,Sapphire PULSE,11293-01-20G,high
GPU,PNY Slim OC,VCG507012DFSXPB1-O,high
GPU,Palit Infinity 3 OC,NE7506TS19T1-GB2061S,high
GPU,Gigabyte AERO OC,GV-N407TSAERO-OC-16GD,high
GPU,MSI GAMING X SLIM,RTX-4070-SUPER-12G-GAMING-X-SLIM,high
GPU,Sapphire NITRO+,11306-01-20G,high
GPU,PNY VCNRTX2000ADA-PB,VCNRTX2000ADA-PB,low
GPU,Asus DUAL EVO OC,DUAL-RTX2060-O6G-EVO,high
GPU,MSI VENTUS XS OC,GEFORCE-GTX-1650-VENTUS-XS-4G-OC,high
GPU,Zotac GAMING,ZT-T16600F-10L,high
GPU,MSI GAMING X,GEFORCE-GTX-1060-GAMING-X-6G,high
GPU,MSI Radeon RX 570 ARMOR 8G,RADEON-RX570-ARMOR-8G,high
GPU,MSI GeForce RTX 3080 GAMING X TRIO 10G,RTX-3080-GAMING-X-TRIO-10G,low
GPU,Inno3D Twin X2,N50702-12D7-195064N,high
GPU,Zotac GAMING Twin Edge OC,ZT-A30700H-10P,high
GPU,Yeston Sakura,RX9060XT-16G-D6-OC-SA,high
GPU,ASRock Phantom Gaming OC,A770-PG-16GO,high
GPU,PNY EPIC-X RGB OC,VCG509032TFXXPB1-O,high
GPU,Asus TUF GAMING OC,TUF-RTX4090-O24G-GAMING,high
GPU,PowerColor Hellhound OC,RX9060XT-16G-LOCWHITE,high
GPU,PNY EPIC-X RGB Triple Fan Plus OC,VCG5071T16TFXXPB1-O,high
GPU,Zotac GAMING Twin Edge OC,ZT-B50620Q-10M,high
GPU,Asus ProArt OC,PROART-RTX4080S-O16G,high
GPU,Inno3D Compact,N50501-08D6-174080N,high
GPU,Gigabyte GAMING OC,GV-N166SGAMING-OC-6GD,high
GPU,MSI VENTUS 2X OC,RTX-4070-SUPER-12G-VENTUS-2X-OC,high
GPU,MSI GAMING X TRIO,RTX-2080-TI-GAMING-X-TRIO,high
GPU,Sapphire PULSE,11319-03-20G,high
GPU,Asus ROG STRIX-GTX1070-O8G-GAMING,ROG-STRIX-GTX1070-O8G-GAMING,low
GPU,Gainward Phoenix-S,NE7507T019T2-GB2031K,high
GPU,Inno3D X3,N50803-16D7-176068N,high
GPU,XFX Swift OC,RX-96TS316BA,high
GPU,Zotac GAMING SOLID CORE OC,ZT-B50710J2-10P,high
GPU,Gigabyte GAMING OC,GV-N3060GAMINGOC12GD,high
GPU,MSI VENTUS 2X OC,RTX-3070-VENTUS-2X-OC,high
GPU,MSI GeForce RTX 3090 VENTUS 3X 24G OC,RTX-3090-VENTUS-3X-24G-OC,low
GPU,Gainward Ghost,NE7506T019P1-GB2062B,high
GPU,Yeston LP,RTX3050-6GD6-LP,high
GPU,Palit GameRock OC,NE75090S19R5-GB2020G,high
GPU,MSI SUPRIM X,GEFORCE-RTX-4090-SUPRIM-X-24G,high
GPU,MSI Radeon RX 6800 XT Gaming X Trio 16G,RX-6800-XT-GAMING-X-TRIO-16G,low
GPU,ASRock Challenger,RX6600-CLW-8G,high
GPU,PNY VCQP620-PB,VCQP620-PB,low
GPU,Gainward Ghost,NE75060019P1-GB2063B,high
GPU,Gigabyte EAGLE OC,GV-N506TEAGLEOC-ICE-16GD,high
GPU,Asus DUAL OC,DUAL-RTX4070S-O12G,high
GPU,MSI MECH OC,RX-5700-XT-MECH-OC,high
GPU,MSI VENTUS 3X OC,RTX-4060-TI-VENTUS-3X-8G-OC,high
GPU,Sapphire PULSE,11339-04-20G,high
GPU,Asus STRIX GAMING OC,ROG-STRIX-RTX3080-O10G-GAMING,high
GPU,NVIDIA Founders Edition,900-1G180-2540-000,high
GPU,PowerColor Hellhound OC,RX9070-16G-LOC,high
GPU,PNY VERTO,VCG4070T12TFXPB1,high
GPU,Gigabyte EAGLE OC,GV-N306TEAGLE-OC-8GD,high
GPU,NVIDIA Founders Edition,900-1G611-2550-000,high
GPU,Sapphire NITRO+,11265-01,high
GPU,PNY Slim OC,VCG5070T16DFSXPB1-O,high
GPU,Asus ROG STRIX GAMING OC,ROG-STRIX-RTX3070TI-O8G-GAMING,high
GPU,Asus TUF GAMING,TUF-RTX5080-16G-GAMING,high
GPU,MSI VENTUS 3X OC,RTX-4070-SUPER-12G-VENTUS-3X-OC,high
GPU,Asus PRIME,PRIME-RX9070XT-16G,high
GPU,Asus Phoenix GeForce RTX 3060 V2,PH-RTX3060-12G-V2,high
GPU,XFX Quicksilver Magnetic Air,RX-97TMAQKW9,high
GPU,MSI GAMING X,GTX-1070-GAMING-X-8G,high
GPU,Asus TUF GAMING OC,TUF-RX7800XT-O16G-GAMING,high
GPU,Asus ROG STRIX GAMING OC,ROG-STRIX-RTX4080S-O16G-GAMING,high
GPU,NVIDIA TITAN RTX,900-1G150-2500-000-SB,high
GPU,PNY VERTO OC,VCG4080S16TFXPB1-O,high
GPU,PowerColor Fighter,AXRX-6700XT-12GBD6-3DH,high
GPU,NVIDIA Founders Edition,900-1G411-2510-000,high
GPU,MSI VENTUS 2X OC,RTX-4070-TI-SUPER-16G-VENTUS-2X-WHITE-OC,high
GPU,Asus DUAL,DUAL-GTX1060-O3G,high
GPU,XFX Swift,RX-97TSWF3BA,high
GPU,MSI VENTUS 2X OC,RTX-5060-8G-VENTUS-2X-OC-WHITE,high
GPU,Intel Limited Edition,99AK3T,high
GPU,MSI VENTUS GP,RTX-2070-VENTUS-GP,high
GPU,Asus TUF GAMING OC,TUF-RTX3080-O12G-GAMING,high
GPU,XFX RX-570P8DFD6,RX-570P8DFD6,low
GPU,MSI GAMING X,GTX-1050-TI-GAMING-X-4G,high
GPU,Acer Predator BiFrost OC,DPZ4GWWP01,high
GPU,Gainward Python III,NE7506T019T1-GB2061T,high
GPU,Zotac GAMING Trinity OC,ZT-A30900J-10P,high
GPU,Gigabyte EAGLE MAX OC,GV-N5060EAGLEMAX-OC-8GD,high
GPU,Acer Predator BiFrost OC,DPZ4FWWP01,high
GPU,Zotac GAMING AMP,ZT-B50700FQ-10P,high
GPU,Asus GT730-SL-2GD5-BRK,GT730-SL-2GD5-BRK,low
GPU,Palit GameRock,NE75090019R5-GB2020G,high
GPU,Gigabyte WINDFORCE OC,GV-N1060WF2OC-3GD,high
GPU,Gigabyte WINDFORCE,GV-N506TWF2-8GD,high
GPU,PNY Triple Fan Plus OC,VCG5071T16TFXPB1-O,high
GPU,Yeston Sakura,RX9070XT-16GD6-OC-SA,high
GPU,Gainward Pegasus,NE63050018JE-1070E,high
GPU,ASRock Taichi OC,RX7900XTX-TCW-24GO,high
GPU,AMD RADEON PRO WX 7100,RADEON-PRO-WX-7100,low
GPU,Asus TUF GAMING,TUF-RTX4080-16G-GAMING,high
GPU,MSI SUPRIM LIQUID X,GEFORCE-RTX-4090-SUPRIM-LIQUID-X-24G,high
GPU,Asus TUF GAMING OC,TUF-GTX1650S-O4G-GAMING,high
GPU,Zotac GAMING AMP Holo,ZT-A30710F-10P,high
GPU,Gigabyte WINDFORCE OC,GV-N208SWF3OC-8GD,high
GPU,Gigabyte GAMING OC PRO Rev 3.0,GV-N306TGAMINGOC-PRO-8GD-REV-30,high
GPU,EVGA FTW3 ULTRA GAMING,12G-P5-4877-KL,high
GPU,Asus ROG STRIX GAMING OC V2,ROG-STRIX-RTX3060-O12G-V2-GAMING,high
GPU,Asus TUF GAMING OC,TUF-RTX4070S-O12G-GAMING,high
GPU,PNY RTX A-Series,VCNRTXA4000-PB,high
GPU,MSI GAMING X TRIO,GEFORCE-RTX-4090-GAMING-X-TRIO-24G,high
GPU,Zotac GAMING SOLO,ZT-A30510G-10L,high
GPU,HP C2J92AA,C2J92AA,low
GPU,PNY VCQRTX4000-PB,VCQRTX4000-PB,low
GPU,MSI ARMOR OC,RX-580-ARMOR-4G-OC,high
GPU,Zotac GAMING AMP Extreme INFINITY,ZT-B50710B-10P,high
GPU,PowerColor RX7900XTX 24G,RX7900XTX-24G,low
GPU,PowerColor Hellhound,RX7900XT-20G-LOC,high
GPU,Gigabyte GAMING,GV-RX580GAMING-8GD,high
GPU,Asus DUAL OC,DUAL-RX7600XT-O16G,high
GPU,Gigabyte WINDFORCE OC,GV-N406TWF2OC-16GD,high
GPU,XFX Speedster SWFT 210,RX-66XT8DFDQ,high
GPU,AMD Midnight Black,100-438400,high
GPU,XFX Speedster SWFT 210 Core,RX-77TSWFTFP,high
GPU,MAXSUN iCraft OC,MS-RTX5070TI-ICRAFT-OC16G-T1,high
GPU,EVGA FTW3 ULTRA GAMING,08G-P5-3667-KL,high
GPU,Asus DUAL OC,DUAL-RTX3060TI-O8G,high
GPU,AMD 100-300000074,100-300000074,low
GPU,Asus Dual V3,DUAL-RX6600-8G-V3,high
GPU,Gigabyte GAMING OC,GV-N407TGAMING-OC-12GD,high
GPU,Sapphire NITRO+,11349-01-20G,high
GPU,Gigabyte EAGLE OC,GV-N506TEAGLE-OC-8GD,high
GPU,Gigabyte Vision OC,GVN3080VISIONOC10GD,high
GPU,Asus KO Gaming OC,KO-RTX3070-O8G-GAMING,high
GPU,Asus PRIME OC,PRIME-RTX4070S-O12G,high
GPU,MSI GAMING TRIO OC,RTX-5060-8G-GAMING-TRIO-OC,high
GPU,Asus DUAL OC V2,DUAL-RX7600-O8G-V2,high
GPU,Gigabyte EAGLE OC,GV-N3060EAGLE-OC12GD,high
GPU,Gainward Phoenix,NE75080019T2-GB2031X,high
GPU,MSI GAMING X,RX6600XT-GAMING-X-8G,high
GPU,NVIDIA Founders Edition,900-1G160-2550-000,high
GPU,Gigabyte OC,GV-N2060OC-6GD,high
GPU,MSI VENTUS 2X,RTX-5070-12G-VENTUS-2X,high
GPU,AMD 100-506095,100-506095,low
GPU,PowerColor Hellhound Sakura OC,RX-7800-XT-16G-LOCSAKURA,high
GPU,AMD RADEON PRO WX 4100,RADEON-PRO-WX-4100,low
GPU,Inno3D N506T2-16D7X-191073W,N506T2-16D7X-191073W,low
GPU,Zotac GAMING SOLO,ZT-D40600G-10L,high
GPU,PowerColor Hellhound OC,RX-7700-XT-12G-LOC,high
GPU,Gainward Python III OC,NE75070S19K9-GB2050T,high
GPU,Asus ROG Matrix Platinum 30th Anniversary Edition,ROG-MATRIX-RTX5090-P32G-30TH,high
GPU,Asus GTX750TI-OC-2GD5,GTX750TIOC2GD5,high
GPU,PowerColor Hellhound Reva OC,RX9070XT-16G-LOCREVA,high
GPU,Asus ROG STRIX,ROG-STRIX-GTX1080-A8G-GAMING,high
GPU,ASRock Low Profile,A310-LP-4G,high
GPU,NVIDIA 9001G4012510000,9001G4012510000,low
GPU,Gigabyte GAMING,GV-N105TG1-GAMING-4GD,high
GPU,Gigabyte WINDFORCE,GV-N506TWF2-16GD,high
GPU,Sparkle TITAN Luna OC,SB580TW-12GOC,high
GPU,Asus ProArt OC,PROART-RTX4060TI-O16G,high
GPU,AMD 100-438412,100-438412,low
GPU,Asus DUAL OC,DUAL-RTX3050-O8G,high
GPU,MSI GAMING,GTX-1070-TI-GAMING-8G,high
GPU,MSI VENTUS,GEFORCE-RTX-2080-VENTUS-8G,high
GPU,Sapphire PURE,11335-03-20G,high
GPU,EVGA FTW3 ULTRA GAMING LHR,10G-P5-3897-KL,high
GPU,Palit OC,NE7506TU19T1-GB2061M,high
GPU,XFX THICC III Ultra,RX-57XT8TBD8,high
GPU,AMD 100-300000071,100-300000071,low
GPU,MSI MECH 2X,RADEON-RX-6700-XT-MECH-2X-12G,high
GPU,XFX GTS,RX-580P8DBD6,high
GPU,MSI GeForce RTX 3090 TI GAMING X TRIO 24G,RTX-3090-TI-GAMING-X-TRIO-24G,low
GPU,MSI INSPIRE 3X OC PLUS,GEFORCE-RTX-5070-TI-16G-INSPIRE-3X-OC-PLUS,high
GPU,PNY XLR8 Gaming VERTO EPIC-X RGB OC,VCG408016TFXXPB1-O,high
GPU,PowerColor Fighter,RX-7600-XT-16G-F,high
GPU,Palit Infinity 3 OC,NE75070S19K9-GB2050S,high
GPU,AMD 100-506115,100-506115,low
GPU,Gigabyte GV-N1030D4-2GL,GV-N1030D4-2GL,low
GPU,ASRock Phantom Gaming OC,RX7900XT-PG-20GO,high
GPU,Asus ROG STRIX GAMING OC,ROG-STRIX-RTX3080TI-O12G-GAMING,high
GPU,Asus ROG STRIX OC EVA-02,ROG-STRIX-RTX4090-O24G-EVA-02-EDITION,high
GPU,PowerColor Red Devil OC,AXRX-6750XT-12GBD6-3DHEOC,high
GPU,Gainward Ghost OC,NE7506TU19T1-GB2061B,high
GPU,ASRock Steel Legend OC,RX9060XT-SL-8GO,high
GPU,PNY VCQRTX8000-PB,VCQRTX8000-PB,low
GPU,MSI GeForce RTX 3080 RTX 3080 SUPRIM X 10G,RTX3080-SUPRIM-X-10G,high
GPU,ASRock Monster Hunter Wilds Edition,RX9070XT-MH-16G,high
GPU,Asus TUF GAMING OC,TUF-RX7900XT-O20G-GAMING,high
GPU,MSI VANGUARD SOC,GEFORCE-RTX-5090-32G-VANGUARD-SOC,high
GPU,Gigabyte GAMING OC,GV-N4080GAMING-OC-16GD,high
GPU,Asus ROG STRIX GAMING OC,ROG-STRIX-RTX4080-O16G-GAMING,high
GPU,Zotac GAMING AMP,ZT-A30600F-10P,high
GPU,XFX FATBOY OC+,RX-590P8DFD6,high
GPU,MSI DUKE,GTX-1070-TI-DUKE-8G,high
GPU,Zotac GAMING AMP,ZT-B50600F-10M,high
GPU,XFX Mercury,RX-97TMERCB9,high
GPU,Gigabyte Vision OC,GV-N307TVISION-OC-8GD,high
GPU,Zotac GAMING Twin Edge OC,ZT-A30700H-10PLHR,high
GPU,XFX Speedster MERC 319 Black,RX-675XYTBDP,high
GPU,Sapphire NITRO+,11309-01-20G,high
GPU,Asus DUAL,DUAL-RTX4070-12G,high
GPU,Gigabyte EAGLE MAX OC,GV-N506TEAGLEMAX-OC-16GD,high
GPU,Gigabyte WINDFORCE OC,GV-N1650OC-4GD,high
GPU,Gigabyte Vision OC,GV-N3070VISIONOC-8GD,high
GPU,Asus TUF GAMING,TUF-RTX5070TI-16G-GAMING,high
GPU,Asus ROG Astral,ROG-ASTRAL-RTX5080-16G-GAMING,high
GPU,MSI GAMING OC,RTX-5060-TI-16G-GAMING-OC,high
GPU,Asus TUF GAMING OC,TUF-RTX4070-O12G-GAMING,high
GPU,MSI MECH 2X OC,RADEON-RX-6650-XT-MECH-2X-8G-OC,high
GPU,Gigabyte OC Low Profile,GV-N4060OC-8GL,high
GPU,ASRock Steel Legend OC,RX7800XT-SL-16GO,high
GPU,Zotac GAMING SOLID OC,ZT-B50900Q-10P,high
GPU,EVGA SC ULTRA GAMING,06G-P4-1667-KR,high
GPU,Asus TUF GAMING OC V2,TUF-RTX3060-O12G-V2-GAMING,high
GPU,Gigabyte AERO OC,GV-N4090AERO-OC-24GD,high
GPU,Asus TUF Gaming OG OC,TUF-RTX4070TIS-O16G-OG-GAMING,high
GPU,Palit OC,NE7506TU19P1-GB2062M,high
GPU,Gigabyte GAMING OC,GV-N208TGAMING-OC-11GC,high
GPU,Asus RX550-4G,RX550-4G,low
GPU,XFX Speedster MERC 319 Black,RX-69XTATBD9,high
GPU,Asus ProArt OC,PROART-RTX4060-O8G,high
GPU,Gigabyte EAGLE OC,GV-N506TEAGLEOC-ICE-8GD,high
GPU,MSI GAMING X SLIM,RTX-4070-GAMING-X-SLIM-12G,high
GPU,EVGA XC3 ULTRA GAMING iCX3,12G-P5-3955-KR,high
GPU,MSI GAMING X,GTX1080GAMINGX8G,high
GPU,MSI VENTUS GP OC,RTX-2060-SUPER-VENTUS-GP-OC,high
GPU,Asus ROG STRIX GAMING OC,ROG-STRIX-RTX4070TIS-O16G-GAMING,high
GPU,PowerColor RX 7900 XT 20G,RX-7900-XT-20G,low
GPU,Asus DUAL,DUAL-RTX5060-8G,high
GPU,Gigabyte GAMING OC,GV-N3080GAMING-OC-12GD,high
